Term	Term_Type	Gene_count	Gene_list
GO:0097456~terminal loop	GOTERM_FAT_CC	1	
GO:0097457~hippocampal mossy fiber	GOTERM_FAT_CC	6	
GO:0097458~neuron part	GOTERM_FAT_CC	2111	
GO:0097462~Lewy neurite	GOTERM_FAT_CC	1	
GO:0097470~ribbon synapse	GOTERM_FAT_CC	23	
GO:0097487~multivesicular body, internal vesicle	GOTERM_FAT_CC	4	
GO:0097489~multivesicular body, internal vesicle lumen	GOTERM_FAT_CC	1	
GO:0097504~Gemini of coiled bodies	GOTERM_FAT_CC	10	
GO:0097505~Rad6-Rad18 complex	GOTERM_FAT_CC	1	
GO:0097512~cardiac myofibril	GOTERM_FAT_CC	9	
GO:0097513~myosin II filament	GOTERM_FAT_CC	3	
GO:0097517~contractile actin filament bundle	GOTERM_FAT_CC	90	
GO:0097519~DNA recombinase complex	GOTERM_FAT_CC	2	
GO:0097524~sperm plasma membrane	GOTERM_FAT_CC	27	
GO:0097525~spliceosomal snRNP complex	GOTERM_FAT_CC	57	
GO:0097526~spliceosomal tri-snRNP complex	GOTERM_FAT_CC	31	
GO:0097539~ciliary transition fiber	GOTERM_FAT_CC	10	
GO:0097541~axonemal basal plate	GOTERM_FAT_CC	2	
GO:0097542~ciliary tip	GOTERM_FAT_CC	14	
GO:0097543~ciliary inversin compartment	GOTERM_FAT_CC	4	
GO:0097545~axonemal outer doublet	GOTERM_FAT_CC	2	
GO:0097546~ciliary base	GOTERM_FAT_CC	43	
GO:0097550~transcriptional preinitiation complex	GOTERM_FAT_CC	11	
GO:0097574~lateral part of cell	GOTERM_FAT_CC	6	
GO:0097575~lateral cell cortex	GOTERM_FAT_CC	2	
GO:0097598~sperm cytoplasmic droplet	GOTERM_FAT_CC	4	
GO:0097610~cell surface furrow	GOTERM_FAT_CC	57	
GO:0097629~extrinsic component of omegasome membrane	GOTERM_FAT_CC	3	
GO:0097630~intrinsic component of omegasome membrane	GOTERM_FAT_CC	1	
GO:0097631~integral component of omegasome membrane	GOTERM_FAT_CC	1	
GO:0097632~extrinsic component of pre-autophagosomal structure membrane	GOTERM_FAT_CC	2	
GO:0097635~extrinsic component of autophagosome membrane	GOTERM_FAT_CC	2	
GO:0097636~intrinsic component of autophagosome membrane	GOTERM_FAT_CC	3	
GO:0097637~integral component of autophagosome membrane	GOTERM_FAT_CC	3	
GO:0097648~G-protein coupled receptor complex	GOTERM_FAT_CC	8	
GO:0097651~phosphatidylinositol 3-kinase complex, class I	GOTERM_FAT_CC	8	
GO:0097728~9+0 motile cilium	GOTERM_FAT_CC	6	
GO:0097729~9+2 motile cilium	GOTERM_FAT_CC	194	
GO:0097730~non-motile cilium	GOTERM_FAT_CC	177	
GO:0097731~9+0 non-motile cilium	GOTERM_FAT_CC	137	
GO:0097732~9+2 non-motile cilium	GOTERM_FAT_CC	13	
GO:0097733~photoreceptor cell cilium	GOTERM_FAT_CC	123	
GO:0098533~ATPase dependent transmembrane transport complex	GOTERM_FAT_CC	17	
GO:0098536~deuterosome	GOTERM_FAT_CC	5	
GO:0098547~lumenal side of Golgi membrane	GOTERM_FAT_CC	1	
GO:0098552~side of membrane	GOTERM_FAT_CC	888	
GO:0098553~lumenal side of endoplasmic reticulum membrane	GOTERM_FAT_CC	16	
GO:0098554~cytoplasmic side of endoplasmic reticulum membrane	GOTERM_FAT_CC	14	
GO:0098556~cytoplasmic side of rough endoplasmic reticulum membrane	GOTERM_FAT_CC	6	
GO:0098559~cytoplasmic side of early endosome membrane	GOTERM_FAT_CC	3	
GO:0098560~cytoplasmic side of late endosome membrane	GOTERM_FAT_CC	3	
GO:0098562~cytoplasmic side of membrane	GOTERM_FAT_CC	215	
GO:0098563~intrinsic component of synaptic vesicle membrane	GOTERM_FAT_CC	67	
GO:0098573~intrinsic component of mitochondrial membrane	GOTERM_FAT_CC	86	
GO:0098574~cytoplasmic side of lysosomal membrane	GOTERM_FAT_CC	12	
GO:0098576~lumenal side of membrane	GOTERM_FAT_CC	6	
GO:0098577~inactive sex chromosome	GOTERM_FAT_CC	1	
GO:0098589~membrane region	GOTERM_FAT_CC	519	
GO:0098590~plasma membrane region	GOTERM_FAT_CC	1357	
GO:0098591~external side of apical plasma membrane	GOTERM_FAT_CC	7	
GO:0098592~cytoplasmic side of apical plasma membrane	GOTERM_FAT_CC	3	
GO:0098594~mucin granule	GOTERM_FAT_CC	1	
GO:0098595~perivitelline space	GOTERM_FAT_CC	1	
GO:0098635~protein complex involved in cell-cell adhesion	GOTERM_FAT_CC	4	
GO:0098636~protein complex involved in cell adhesion	GOTERM_FAT_CC	56	
GO:0098637~protein complex involved in cell-matrix adhesion	GOTERM_FAT_CC	11	
GO:0098642~network-forming collagen trimer	GOTERM_FAT_CC	8	
GO:0098643~banded collagen fibril	GOTERM_FAT_CC	12	
GO:0098644~complex of collagen trimers	GOTERM_FAT_CC	20	
GO:0098645~collagen network	GOTERM_FAT_CC	8	
GO:0098646~collagen sheet	GOTERM_FAT_CC	1	
GO:0098647~collagen beaded filament	GOTERM_FAT_CC	1	
GO:0098651~basement membrane collagen trimer	GOTERM_FAT_CC	7	
GO:0098665~serotonin receptor complex	GOTERM_FAT_CC	6	
GO:0098666~G-protein coupled serotonin receptor complex	GOTERM_FAT_CC	4	
GO:0098674~extrinsic component of neuronal dense core vesicle membrane	GOTERM_FAT_CC	3	
GO:0098675~intrinsic component of neuronal dense core vesicle membrane	GOTERM_FAT_CC	3	
GO:0098683~cochlear hair cell ribbon synapse	GOTERM_FAT_CC	3	
GO:0098684~photoreceptor ribbon synapse	GOTERM_FAT_CC	12	
GO:0098685~Schaffer collateral - CA1 synapse	GOTERM_FAT_CC	115	
GO:0098686~hippocampal mossy fiber to CA3 synapse	GOTERM_FAT_CC	50	
GO:0098687~chromosomal region	GOTERM_FAT_CC	364	
GO:0098688~parallel fiber to Purkinje cell synapse	GOTERM_FAT_CC	33	
GO:0098753~anchored component of the cytoplasmic side of the plasma membrane	GOTERM_FAT_CC	1	
GO:0098791~Golgi subcompartment	GOTERM_FAT_CC	372	
GO:0098793~presynapse	GOTERM_FAT_CC	674	
GO:0098794~postsynapse	GOTERM_FAT_CC	803	
GO:0098798~mitochondrial protein complex	GOTERM_FAT_CC	179	
GO:0098799~outer mitochondrial membrane protein complex	GOTERM_FAT_CC	15	
GO:0098800~inner mitochondrial membrane protein complex	GOTERM_FAT_CC	143	
GO:0098802~plasma membrane receptor complex	GOTERM_FAT_CC	198	
GO:0098803~respiratory chain complex	GOTERM_FAT_CC	90	
GO:0098826~endoplasmic reticulum tubular network membrane	GOTERM_FAT_CC	5	
GO:0098827~endoplasmic reticulum subcompartment	GOTERM_FAT_CC	28	
GO:0098830~presynaptic endosome	GOTERM_FAT_CC	3	
GO:0098831~presynaptic active zone cytoplasmic component	GOTERM_FAT_CC	20	
GO:0098833~presynaptic endocytic zone	GOTERM_FAT_CC	13	
GO:0098835~presynaptic endocytic zone membrane	GOTERM_FAT_CC	9	
GO:0098837~postsynaptic recycling endosome	GOTERM_FAT_CC	9	
GO:0098839~postsynaptic density membrane	GOTERM_FAT_CC	107	
GO:0098842~postsynaptic early endosome	GOTERM_FAT_CC	4	
GO:0098843~postsynaptic endocytic zone	GOTERM_FAT_CC	10	
GO:0098844~postsynaptic endocytic zone membrane	GOTERM_FAT_CC	5	
GO:0098845~postsynaptic endosome	GOTERM_FAT_CC	18	
GO:0098846~podocyte foot	GOTERM_FAT_CC	2	
GO:0098850~extrinsic component of synaptic vesicle membrane	GOTERM_FAT_CC	10	
GO:0098852~lytic vacuole membrane	GOTERM_FAT_CC	276	
GO:0098855~HCN channel complex	GOTERM_FAT_CC	4	
GO:0098857~membrane microdomain	GOTERM_FAT_CC	438	
GO:0098858~actin-based cell projection	GOTERM_FAT_CC	259	
GO:0098862~cluster of actin-based cell projections	GOTERM_FAT_CC	212	
GO:0098871~postsynaptic actin cytoskeleton	GOTERM_FAT_CC	14	
GO:0098875~epididymosome	GOTERM_FAT_CC	1	
GO:0098878~neurotransmitter receptor complex	GOTERM_FAT_CC	46	
GO:0098888~extrinsic component of presynaptic membrane	GOTERM_FAT_CC	10	
GO:0098889~intrinsic component of presynaptic membrane	GOTERM_FAT_CC	135	
GO:0098890~extrinsic component of postsynaptic membrane	GOTERM_FAT_CC	10	
GO:0098891~extrinsic component of presynaptic active zone membrane	GOTERM_FAT_CC	3	
GO:0098892~extrinsic component of postsynaptic specialization membrane	GOTERM_FAT_CC	3	
GO:0098894~extrinsic component of presynaptic endocytic zone membrane	GOTERM_FAT_CC	2	
GO:0098895~postsynaptic endosome membrane	GOTERM_FAT_CC	6	
GO:0098896~postsynaptic early endosome membrane	GOTERM_FAT_CC	1	
GO:0098897~spine apparatus membrane	GOTERM_FAT_CC	2	
GO:0098898~dense core granule lumen	GOTERM_FAT_CC	3	
GO:0098922~extrinsic component of dense core granule membrane	GOTERM_FAT_CC	3	
GO:0098936~intrinsic component of postsynaptic membrane	GOTERM_FAT_CC	184	
GO:0098944~postsynaptic recycling endosome membrane	GOTERM_FAT_CC	3	
GO:0098945~intrinsic component of presynaptic active zone membrane	GOTERM_FAT_CC	33	
GO:0098948~intrinsic component of postsynaptic specialization membrane	GOTERM_FAT_CC	114	
GO:0098949~intrinsic component of postsynaptic endosome membrane	GOTERM_FAT_CC	2	
GO:0098951~intrinsic component of postsynaptic recycling endosome membrane	GOTERM_FAT_CC	2	
GO:0098952~intrinsic component of spine apparatus membrane	GOTERM_FAT_CC	2	
GO:0098954~presynaptic endosome membrane	GOTERM_FAT_CC	1	
GO:0098955~intrinsic component of presynaptic endosome membrane	GOTERM_FAT_CC	1	
GO:0098956~intrinsic component of dense core granule membrane	GOTERM_FAT_CC	3	
GO:0098965~extracellular matrix of synaptic cleft	GOTERM_FAT_CC	1	
GO:0098966~perisynaptic extracellular matrix	GOTERM_FAT_CC	4	
GO:0098978~glutamatergic synapse	GOTERM_FAT_CC	522	
GO:0098981~cholinergic synapse	GOTERM_FAT_CC	16	
GO:0098982~GABA-ergic synapse	GOTERM_FAT_CC	109	
GO:0098984~neuron to neuron synapse	GOTERM_FAT_CC	449	
GO:0098985~asymmetric, glutamatergic, excitatory synapse	GOTERM_FAT_CC	2	
GO:0098992~neuronal dense core vesicle	GOTERM_FAT_CC	16	
GO:0098993~anchored component of synaptic vesicle membrane	GOTERM_FAT_CC	19	
GO:0098998~extrinsic component of postsynaptic early endosome membrane	GOTERM_FAT_CC	1	
GO:0098999~extrinsic component of postsynaptic endosome membrane	GOTERM_FAT_CC	3	
GO:0099012~neuronal dense core vesicle membrane	GOTERM_FAT_CC	6	
GO:0099013~neuronal dense core vesicle lumen	GOTERM_FAT_CC	3	
GO:0099020~perinuclear endoplasmic reticulum lumen	GOTERM_FAT_CC	1	
GO:0099023~tethering complex	GOTERM_FAT_CC	72	
GO:0099025~anchored component of postsynaptic membrane	GOTERM_FAT_CC	10	
GO:0099026~anchored component of presynaptic membrane	GOTERM_FAT_CC	13	
GO:0099029~anchored component of presynaptic active zone membrane	GOTERM_FAT_CC	5	
GO:0099030~anchored component of postsynaptic specialization membrane	GOTERM_FAT_CC	6	
GO:0099031~anchored component of postsynaptic density membrane	GOTERM_FAT_CC	6	
GO:0099033~anchored component of postsynaptic recycling endosome membrane	GOTERM_FAT_CC	2	
GO:0099034~anchored component of postsynaptic endosome membrane	GOTERM_FAT_CC	2	
GO:0099053~activating signal cointegrator 1 complex	GOTERM_FAT_CC	3	
GO:0099055~integral component of postsynaptic membrane	GOTERM_FAT_CC	174	
GO:0099056~integral component of presynaptic membrane	GOTERM_FAT_CC	122	
GO:0099059~integral component of presynaptic active zone membrane	GOTERM_FAT_CC	28	
GO:0099060~integral component of postsynaptic specialization membrane	GOTERM_FAT_CC	108	
GO:0099061~integral component of postsynaptic density membrane	GOTERM_FAT_CC	74	
GO:0099065~integral component of spine apparatus membrane	GOTERM_FAT_CC	2	
GO:0099066~integral component of neuronal dense core vesicle membrane	GOTERM_FAT_CC	3	
GO:0099067~integral component of presynaptic endosome membrane	GOTERM_FAT_CC	1	
GO:0099073~mitochondrion-derived vesicle	GOTERM_FAT_CC	3	
GO:0099078~BORC complex	GOTERM_FAT_CC	8	
GO:0099080~supramolecular complex	GOTERM_FAT_CC	1056	
GO:0099081~supramolecular polymer	GOTERM_FAT_CC	1055	
GO:0099086~synaptonemal structure	GOTERM_FAT_CC	124	
GO:0099091~postsynaptic specialization, intracellular component	GOTERM_FAT_CC	7	
GO:0099092~postsynaptic density, intracellular component	GOTERM_FAT_CC	32	
GO:0099115~chromosome, subtelomeric region	GOTERM_FAT_CC	2	
GO:0099126~transforming growth factor beta complex	GOTERM_FAT_CC	3	
GO:0099400~caveola neck	GOTERM_FAT_CC	1	
GO:0099501~exocytic vesicle membrane	GOTERM_FAT_CC	138	
GO:0099503~secretory vesicle	GOTERM_FAT_CC	689	
GO:0099512~supramolecular fiber	GOTERM_FAT_CC	1047	
GO:0099513~polymeric cytoskeletal fiber	GOTERM_FAT_CC	808	
GO:0099522~region of cytosol	GOTERM_FAT_CC	44	
GO:0099523~presynaptic cytosol	GOTERM_FAT_CC	25	
GO:0099524~postsynaptic cytosol	GOTERM_FAT_CC	29	
GO:0099535~synapse associated extracellular matrix	GOTERM_FAT_CC	5	
GO:0099544~perisynaptic space	GOTERM_FAT_CC	8	
GO:0099568~cytoplasmic region	GOTERM_FAT_CC	450	
GO:0099569~presynaptic cytoskeleton	GOTERM_FAT_CC	8	
GO:0099571~postsynaptic cytoskeleton	GOTERM_FAT_CC	15	
GO:0099572~postsynaptic specialization	GOTERM_FAT_CC	472	
GO:0099573~glutamatergic postsynaptic density	GOTERM_FAT_CC	2	
GO:0099617~matrix side of mitochondrial inner membrane	GOTERM_FAT_CC	4	
GO:0099629~postsynaptic specialization of symmetric synapse	GOTERM_FAT_CC	3	
GO:0099631~postsynaptic endocytic zone cytoplasmic component	GOTERM_FAT_CC	2	
GO:0099634~postsynaptic specialization membrane	GOTERM_FAT_CC	147	
GO:0099738~cell cortex region	GOTERM_FAT_CC	55	
GO:0101004~cytolytic granule membrane	GOTERM_FAT_CC	3	
GO:0101019~nucleolar exosome (RNase complex)	GOTERM_FAT_CC	10	
GO:0101031~chaperone complex	GOTERM_FAT_CC	34	
GO:0120001~apical plasma membrane urothelial plaque	GOTERM_FAT_CC	4	
GO:0120003~hinge region between urothelial plaques of apical plasma membrane	GOTERM_FAT_CC	1	
GO:1901588~dendritic microtubule	GOTERM_FAT_CC	4	
GO:1902493~acetyltransferase complex	GOTERM_FAT_CC	101	
GO:1902495~transmembrane transporter complex	GOTERM_FAT_CC	330	
GO:1902500~vacuolar HOPS complex	GOTERM_FAT_CC	2	
GO:1902501~lysosomal HOPS complex	GOTERM_FAT_CC	2	
GO:1902503~adenylyltransferase complex	GOTERM_FAT_CC	1	
GO:1902554~serine/threonine protein kinase complex	GOTERM_FAT_CC	101	
GO:1902555~endoribonuclease complex	GOTERM_FAT_CC	34	
GO:1902560~GMP reductase complex	GOTERM_FAT_CC	2	
GO:1902562~H4 histone acetyltransferase complex	GOTERM_FAT_CC	53	
GO:1902636~kinociliary basal body	GOTERM_FAT_CC	3	
GO:1902710~GABA receptor complex	GOTERM_FAT_CC	21	
GO:1902711~GABA-A receptor complex	GOTERM_FAT_CC	19	
GO:1902712~G-protein coupled GABA receptor complex	GOTERM_FAT_CC	2	
GO:1902737~dendritic filopodium	GOTERM_FAT_CC	6	
GO:1902911~protein kinase complex	GOTERM_FAT_CC	119	
GO:1902912~pyruvate kinase complex	GOTERM_FAT_CC	1	
GO:1902937~inward rectifier potassium channel complex	GOTERM_FAT_CC	2	
GO:1903095~ribonuclease III complex	GOTERM_FAT_CC	3	
GO:1903143~adrenomedullin receptor complex	GOTERM_FAT_CC	3	
GO:1903293~phosphatase complex	GOTERM_FAT_CC	58	
GO:1903349~omegasome membrane	GOTERM_FAT_CC	4	
GO:1903439~calcitonin family receptor complex	GOTERM_FAT_CC	4	
GO:1903503~ATPase inhibitor complex	GOTERM_FAT_CC	4	
GO:1903561~extracellular vesicle	GOTERM_FAT_CC	120	
GO:1903754~cortical microtubule plus-end	GOTERM_FAT_CC	2	
GO:1903767~sweet taste receptor complex	GOTERM_FAT_CC	2	
GO:1903768~taste receptor complex	GOTERM_FAT_CC	2	
GO:1903958~nitric-oxide synthase complex	GOTERM_FAT_CC	3	
GO:1904090~peptidase inhibitor complex	GOTERM_FAT_CC	13	
GO:1904097~acid phosphatase complex	GOTERM_FAT_CC	1	
GO:1904115~axon cytoplasm	GOTERM_FAT_CC	64	
GO:1904144~phosphatidylinositol phosphate phosphatase complex	GOTERM_FAT_CC	1	
GO:1904423~dehydrodolichyl diphosphate synthase complex	GOTERM_FAT_CC	2	
GO:1904511~cytoplasmic microtubule plus-end	GOTERM_FAT_CC	2	
GO:1904602~serotonin-activated cation-selective channel complex	GOTERM_FAT_CC	2	
GO:1904930~amphisome membrane	GOTERM_FAT_CC	11	
GO:1904949~ATPase complex	GOTERM_FAT_CC	38	
GO:1904974~heparanase complex	GOTERM_FAT_CC	1	
GO:1905103~integral component of lysosomal membrane	GOTERM_FAT_CC	10	
GO:1905202~methylcrotonoyl-CoA carboxylase complex	GOTERM_FAT_CC	2	
GO:1905286~serine-type peptidase complex	GOTERM_FAT_CC	19	
GO:1905347~endodeoxyribonuclease complex	GOTERM_FAT_CC	4	
GO:1905348~endonuclease complex	GOTERM_FAT_CC	38	
GO:1905354~exoribonuclease complex	GOTERM_FAT_CC	25	
GO:1905360~GTPase complex	GOTERM_FAT_CC	38	
GO:1905368~peptidase complex	GOTERM_FAT_CC	132	
GO:1905369~endopeptidase complex	GOTERM_FAT_CC	96	
GO:1905370~serine-type endopeptidase complex	GOTERM_FAT_CC	19	
GO:1905379~beta-N-acetylhexosaminidase complex	GOTERM_FAT_CC	2	
GO:1905720~cytoplasmic microtubule bundle	GOTERM_FAT_CC	1	
GO:1905721~mitotic spindle astral microtubule end	GOTERM_FAT_CC	3	
GO:1990005~granular vesicle	GOTERM_FAT_CC	2	
GO:1990008~neurosecretory vesicle	GOTERM_FAT_CC	1	
GO:1990015~ensheathing process	GOTERM_FAT_CC	2	
GO:1990023~mitotic spindle midzone	GOTERM_FAT_CC	15	
GO:1990026~hippocampal mossy fiber expansion	GOTERM_FAT_CC	2	
GO:1990030~pericellular basket	GOTERM_FAT_CC	3	
GO:1990031~pinceau fiber	GOTERM_FAT_CC	1	
GO:1990032~parallel fiber	GOTERM_FAT_CC	2	
GO:1990037~Lewy body core	GOTERM_FAT_CC	3	
GO:1990038~Lewy body corona	GOTERM_FAT_CC	1	
GO:1990047~spindle matrix	GOTERM_FAT_CC	1	
GO:1990062~RPAP3/R2TP/prefoldin-like complex	GOTERM_FAT_CC	11	
GO:1990070~TRAPPI protein complex	GOTERM_FAT_CC	1	
GO:1990071~TRAPPII protein complex	GOTERM_FAT_CC	11	
GO:1990072~TRAPPIII protein complex	GOTERM_FAT_CC	11	
GO:1990075~periciliary membrane compartment	GOTERM_FAT_CC	6	
GO:1990077~primosome complex	GOTERM_FAT_CC	2	
GO:1990111~spermatoproteasome complex	GOTERM_FAT_CC	5	
GO:1990112~RQC complex	GOTERM_FAT_CC	3	
GO:1990124~messenger ribonucleoprotein complex	GOTERM_FAT_CC	15	
GO:1990130~Iml1 complex	GOTERM_FAT_CC	6	
GO:1990131~Gtr1-Gtr2 GTPase complex	GOTERM_FAT_CC	4	
GO:1990184~amino acid transport complex	GOTERM_FAT_CC	2	
GO:1990204~oxidoreductase complex	GOTERM_FAT_CC	118	
GO:1990221~L-cysteine desulfurase complex	GOTERM_FAT_CC	2	
GO:1990229~iron-sulfur cluster assembly complex	GOTERM_FAT_CC	11	
GO:1990231~STING complex	GOTERM_FAT_CC	1	
GO:1990246~uniplex complex	GOTERM_FAT_CC	6	
GO:1990257~piccolo-bassoon transport vesicle	GOTERM_FAT_CC	2	
GO:1990265~platelet-derived growth factor complex	GOTERM_FAT_CC	2	
GO:1990298~bub1-bub3 complex	GOTERM_FAT_CC	1	
GO:1990316~ATG1/ULK1 kinase complex	GOTERM_FAT_CC	9	
GO:1990351~transporter complex	GOTERM_FAT_CC	352	
GO:1990356~sumoylated E2 ligase complex	GOTERM_FAT_CC	1	
GO:1990357~terminal web	GOTERM_FAT_CC	5	
GO:1990385~meiotic spindle midzone	GOTERM_FAT_CC	2	
GO:1990391~DNA repair complex	GOTERM_FAT_CC	47	
GO:1990393~3M complex	GOTERM_FAT_CC	5	
GO:1990406~CGRP receptor complex	GOTERM_FAT_CC	2	
GO:1990415~Pex17p-Pex14p docking complex	GOTERM_FAT_CC	3	
GO:1990423~RZZ complex	GOTERM_FAT_CC	3	
GO:1990425~ryanodine receptor complex	GOTERM_FAT_CC	2	
GO:1990427~stereocilia tip-link density	GOTERM_FAT_CC	2	
GO:1990429~peroxisomal importomer complex	GOTERM_FAT_CC	3	
GO:1990435~upper tip-link density	GOTERM_FAT_CC	2	
GO:1990452~Parkin-FBXW7-Cul1 ubiquitin ligase complex	GOTERM_FAT_CC	3	
GO:1990454~L-type voltage-gated calcium channel complex	GOTERM_FAT_CC	11	
GO:1990462~omegasome	GOTERM_FAT_CC	6	
GO:1990467~NuA3a histone acetyltransferase complex	GOTERM_FAT_CC	1	
GO:1990468~NuA3b histone acetyltransferase complex	GOTERM_FAT_CC	1	
GO:1990498~mitotic spindle microtubule	GOTERM_FAT_CC	13	
GO:1990501~exon-exon junction subcomplex mago-y14	GOTERM_FAT_CC	4	
GO:1990513~CLOCK-BMAL transcription complex	GOTERM_FAT_CC	4	
GO:1990529~glycosylphosphatidylinositol-mannosyltransferase I complex	GOTERM_FAT_CC	1	
GO:1990531~Lem3p-Dnf1p complex	GOTERM_FAT_CC	12	
GO:1990565~HSP90-CDC37 chaperone complex	GOTERM_FAT_CC	2	
GO:1990572~TERT-RMRP complex	GOTERM_FAT_CC	1	
GO:1990578~perinuclear endoplasmic reticulum membrane	GOTERM_FAT_CC	3	
GO:1990584~cardiac Troponin complex	GOTERM_FAT_CC	3	
GO:1990589~ATF4-CREB1 transcription factor complex	GOTERM_FAT_CC	4	
GO:1990590~ATF1-ATF4 transcription factor complex	GOTERM_FAT_CC	2	
GO:1990597~AIP1-IRE1 complex	GOTERM_FAT_CC	2	
GO:1990604~IRE1-TRAF2-ASK1 complex	GOTERM_FAT_CC	4	
GO:1990617~CHOP-ATF4 complex	GOTERM_FAT_CC	2	
GO:1990622~CHOP-ATF3 complex	GOTERM_FAT_CC	2	
GO:1990630~IRE1-RACK1-PP2A complex	GOTERM_FAT_CC	2	
GO:1990635~proximal dendrite	GOTERM_FAT_CC	11	
GO:1990647~C/EBP complex	GOTERM_FAT_CC	2	
GO:1990665~AnxA2-p11 complex	GOTERM_FAT_CC	2	
GO:1990666~PCSK9-LDLR complex	GOTERM_FAT_CC	2	
GO:1990667~PCSK9-AnxA2 complex	GOTERM_FAT_CC	2	
GO:1990673~intrinsic component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane	GOTERM_FAT_CC	1	
GO:1990674~Golgi cis cisterna membrane	GOTERM_FAT_CC	1	
GO:1990675~Golgi medial cisterna membrane	GOTERM_FAT_CC	1	
GO:1990676~Golgi trans cisterna membrane	GOTERM_FAT_CC	1	
GO:1990682~CSF1-CSF1R complex	GOTERM_FAT_CC	2	
GO:1990696~USH2 complex	GOTERM_FAT_CC	4	
GO:1990701~integral component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane	GOTERM_FAT_CC	1	
GO:1990706~MAD1 complex	GOTERM_FAT_CC	1	
GO:1990711~Beta-catenin-ICAT complex	GOTERM_FAT_CC	2	
GO:1990712~HFE-transferrin receptor complex	GOTERM_FAT_CC	6	
GO:1990713~survivin complex	GOTERM_FAT_CC	1	
GO:1990716~axonemal central apparatus	GOTERM_FAT_CC	6	
GO:1990718~axonemal central pair projection	GOTERM_FAT_CC	2	
GO:1990722~DAPK1-calmodulin complex	GOTERM_FAT_CC	4	
GO:1990723~cytoplasmic periphery of the nuclear pore complex	GOTERM_FAT_CC	2	
GO:1990724~galectin complex	GOTERM_FAT_CC	2	
GO:1990726~Lsm1-7-Pat1 complex	GOTERM_FAT_CC	5	
GO:1990728~mitotic spindle assembly checkpoint MAD1-MAD2 complex	GOTERM_FAT_CC	2	
GO:1990730~VCP-NSFL1C complex	GOTERM_FAT_CC	2	
GO:1990733~titin-telethonin complex	GOTERM_FAT_CC	2	
GO:1990742~microvesicle	GOTERM_FAT_CC	5	
GO:1990745~EARP complex	GOTERM_FAT_CC	5	
GO:1990752~microtubule end	GOTERM_FAT_CC	35	
GO:1990761~growth cone lamellipodium	GOTERM_FAT_CC	3	
GO:1990769~proximal neuron projection	GOTERM_FAT_CC	5	
GO:1990777~lipoprotein particle	GOTERM_FAT_CC	47	
GO:1990779~glycoprotein Ib-IX-V complex	GOTERM_FAT_CC	5	
GO:1990780~cytoplasmic side of dendritic spine plasma membrane	GOTERM_FAT_CC	1	
GO:1990788~GLI-SUFU complex	GOTERM_FAT_CC	3	
GO:1990794~basolateral part of cell	GOTERM_FAT_CC	4	
GO:1990795~rod bipolar cell terminal bouton	GOTERM_FAT_CC	1	
GO:1990796~photoreceptor cell terminal bouton	GOTERM_FAT_CC	1	
GO:1990811~Msd1-Wdr8-Pkl1 complex	GOTERM_FAT_CC	1	
GO:1990812~growth cone filopodium	GOTERM_FAT_CC	4	
GO:1990826~nucleoplasmic periphery of the nuclear pore complex	GOTERM_FAT_CC	2	
GO:1990836~lysosomal matrix	GOTERM_FAT_CC	2	
GO:1990851~Wnt-Frizzled-LRP5/6 complex	GOTERM_FAT_CC	4	
GO:1990875~nucleoplasmic side of nuclear pore	GOTERM_FAT_CC	1	
GO:1990876~cytoplasmic side of nuclear pore	GOTERM_FAT_CC	1	
GO:1990879~CST complex	GOTERM_FAT_CC	3	
GO:1990904~ribonucleoprotein complex	GOTERM_FAT_CC	1095	
GO:1990907~beta-catenin-TCF complex	GOTERM_FAT_CC	13	
GO:1990909~Wnt signalosome	GOTERM_FAT_CC	11	
GO:1990913~sperm head plasma membrane	GOTERM_FAT_CC	18	
GO:1990917~ooplasm	GOTERM_FAT_CC	6	
GO:1990923~PET complex	GOTERM_FAT_CC	3	
GO:1990971~EMILIN complex	GOTERM_FAT_CC	1	
GO:1990972~multimerin complex	GOTERM_FAT_CC	1	
