Term	Term_Type	Gene_count	Gene_list
GO:0003934~GTP cyclohydrolase I activity	GOTERM_FAT_MF	1	
GO:0003937~IMP cyclohydrolase activity	GOTERM_FAT_MF	1	
GO:0003938~IMP dehydrogenase activity	GOTERM_FAT_MF	2	
GO:0003939~L-iditol 2-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0003940~L-iduronidase activity	GOTERM_FAT_MF	1	
GO:0003941~L-serine ammonia-lyase activity	GOTERM_FAT_MF	3	
GO:0003943~N-acetylgalactosamine-4-sulfatase activity	GOTERM_FAT_MF	1	
GO:0003944~N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	GOTERM_FAT_MF	1	
GO:0003945~N-acetyllactosamine synthase activity	GOTERM_FAT_MF	5	
GO:0003947~(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0003948~N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	GOTERM_FAT_MF	1	
GO:0003950~NAD+ ADP-ribosyltransferase activity	GOTERM_FAT_MF	24	
GO:0003951~NAD+ kinase activity	GOTERM_FAT_MF	17	
GO:0003952~NAD+ synthase (glutamine-hydrolyzing) activity	GOTERM_FAT_MF	1	
GO:0003953~NAD+ nucleosidase activity	GOTERM_FAT_MF	20	
GO:0003954~NADH dehydrogenase activity	GOTERM_FAT_MF	29	
GO:0003955~NAD(P)H dehydrogenase (quinone) activity	GOTERM_FAT_MF	3	
GO:0003956~NAD(P)+-protein-arginine ADP-ribosyltransferase activity	GOTERM_FAT_MF	3	
GO:0003958~NADPH-hemoprotein reductase activity	GOTERM_FAT_MF	5	
GO:0003960~NADPH:quinone reductase activity	GOTERM_FAT_MF	2	
GO:0003963~RNA-3'-phosphate cyclase activity	GOTERM_FAT_MF	1	
GO:0003964~RNA-directed DNA polymerase activity	GOTERM_FAT_MF	12	
GO:0003968~RNA-directed 5'-3' RNA polymerase activity	GOTERM_FAT_MF	1	
GO:0003972~RNA ligase (ATP) activity	GOTERM_FAT_MF	1	
GO:0003973~(S)-2-hydroxy-acid oxidase activity	GOTERM_FAT_MF	3	
GO:0003974~UDP-N-acetylglucosamine 4-epimerase activity	GOTERM_FAT_MF	1	
GO:0003975~UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	GOTERM_FAT_MF	1	
GO:0003976~UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	GOTERM_FAT_MF	3	
GO:0003977~UDP-N-acetylglucosamine diphosphorylase activity	GOTERM_FAT_MF	2	
GO:0003978~UDP-glucose 4-epimerase activity	GOTERM_FAT_MF	1	
GO:0003979~UDP-glucose 6-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0003980~UDP-glucose:glycoprotein glucosyltransferase activity	GOTERM_FAT_MF	2	
GO:0003983~UTP:glucose-1-phosphate uridylyltransferase activity	GOTERM_FAT_MF	1	
GO:0003984~acetolactate synthase activity	GOTERM_FAT_MF	1	
GO:0003985~acetyl-CoA C-acetyltransferase activity	GOTERM_FAT_MF	7	
GO:0003986~acetyl-CoA hydrolase activity	GOTERM_FAT_MF	5	
GO:0003987~acetate-CoA ligase activity	GOTERM_FAT_MF	4	
GO:0003988~acetyl-CoA C-acyltransferase activity	GOTERM_FAT_MF	9	
GO:0003989~acetyl-CoA carboxylase activity	GOTERM_FAT_MF	3	
GO:0003990~acetylcholinesterase activity	GOTERM_FAT_MF	2	
GO:0003993~acid phosphatase activity	GOTERM_FAT_MF	10	
GO:0003994~aconitate hydratase activity	GOTERM_FAT_MF	3	
GO:0003995~acyl-CoA dehydrogenase activity	GOTERM_FAT_MF	12	
GO:0003997~acyl-CoA oxidase activity	GOTERM_FAT_MF	8	
GO:0003998~acylphosphatase activity	GOTERM_FAT_MF	2	
GO:0003999~adenine phosphoribosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004000~adenosine deaminase activity	GOTERM_FAT_MF	11	
GO:0004001~adenosine kinase activity	GOTERM_FAT_MF	1	
GO:0004003~ATP-dependent DNA helicase activity	GOTERM_FAT_MF	28	
GO:0004012~phospholipid-translocating ATPase activity	GOTERM_FAT_MF	12	
GO:0004013~adenosylhomocysteinase activity	GOTERM_FAT_MF	4	
GO:0004014~adenosylmethionine decarboxylase activity	GOTERM_FAT_MF	3	
GO:0004016~adenylate cyclase activity	GOTERM_FAT_MF	12	
GO:0004017~adenylate kinase activity	GOTERM_FAT_MF	10	
GO:0004018~N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	GOTERM_FAT_MF	1	
GO:0004019~adenylosuccinate synthase activity	GOTERM_FAT_MF	2	
GO:0004020~adenylylsulfate kinase activity	GOTERM_FAT_MF	2	
GO:0004021~L-alanine:2-oxoglutarate aminotransferase activity	GOTERM_FAT_MF	2	
GO:0004022~alcohol dehydrogenase (NAD) activity	GOTERM_FAT_MF	8	
GO:0004024~alcohol dehydrogenase activity, zinc-dependent	GOTERM_FAT_MF	6	
GO:0004027~alcohol sulfotransferase activity	GOTERM_FAT_MF	9	
GO:0004028~3-chloroallyl aldehyde dehydrogenase activity	GOTERM_FAT_MF	10	
GO:0004029~aldehyde dehydrogenase (NAD) activity	GOTERM_FAT_MF	17	
GO:0004030~aldehyde dehydrogenase [NAD(P)+] activity	GOTERM_FAT_MF	6	
GO:0004031~aldehyde oxidase activity	GOTERM_FAT_MF	6	
GO:0004032~alditol:NADP+ 1-oxidoreductase activity	GOTERM_FAT_MF	21	
GO:0004033~aldo-keto reductase (NADP) activity	GOTERM_FAT_MF	37	
GO:0004034~aldose 1-epimerase activity	GOTERM_FAT_MF	1	
GO:0004035~alkaline phosphatase activity	GOTERM_FAT_MF	6	
GO:0004037~allantoicase activity	GOTERM_FAT_MF	1	
GO:0004040~amidase activity	GOTERM_FAT_MF	2	
GO:0004042~acetyl-CoA:L-glutamate N-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004043~L-aminoadipate-semialdehyde dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0004044~amidophosphoribosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004045~aminoacyl-tRNA hydrolase activity	GOTERM_FAT_MF	4	
GO:0004046~aminoacylase activity	GOTERM_FAT_MF	5	
GO:0004047~aminomethyltransferase activity	GOTERM_FAT_MF	2	
GO:0004051~arachidonate 5-lipoxygenase activity	GOTERM_FAT_MF	2	
GO:0004052~arachidonate 12-lipoxygenase activity	GOTERM_FAT_MF	5	
GO:0004053~arginase activity	GOTERM_FAT_MF	2	
GO:0004055~argininosuccinate synthase activity	GOTERM_FAT_MF	1	
GO:0004056~argininosuccinate lyase activity	GOTERM_FAT_MF	1	
GO:0004057~arginyltransferase activity	GOTERM_FAT_MF	1	
GO:0004058~aromatic-L-amino-acid decarboxylase activity	GOTERM_FAT_MF	1	
GO:0004059~aralkylamine N-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004060~arylamine N-acetyltransferase activity	GOTERM_FAT_MF	4	
GO:0004061~arylformamidase activity	GOTERM_FAT_MF	1	
GO:0004062~aryl sulfotransferase activity	GOTERM_FAT_MF	6	
GO:0004063~aryldialkylphosphatase activity	GOTERM_FAT_MF	2	
GO:0004064~arylesterase activity	GOTERM_FAT_MF	7	
GO:0004065~arylsulfatase activity	GOTERM_FAT_MF	8	
GO:0004066~asparagine synthase (glutamine-hydrolyzing) activity	GOTERM_FAT_MF	2	
GO:0004067~asparaginase activity	GOTERM_FAT_MF	2	
GO:0004068~aspartate 1-decarboxylase activity	GOTERM_FAT_MF	2	
GO:0004069~L-aspartate:2-oxoglutarate aminotransferase activity	GOTERM_FAT_MF	3	
GO:0004070~aspartate carbamoyltransferase activity	GOTERM_FAT_MF	2	
GO:0004074~biliverdin reductase activity	GOTERM_FAT_MF	2	
GO:0004077~biotin-[acetyl-CoA-carboxylase] ligase activity	GOTERM_FAT_MF	1	
GO:0004078~biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity	GOTERM_FAT_MF	1	
GO:0004079~biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity	GOTERM_FAT_MF	1	
GO:0004080~biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity	GOTERM_FAT_MF	1	
GO:0004081~bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	GOTERM_FAT_MF	2	
GO:0004082~bisphosphoglycerate mutase activity	GOTERM_FAT_MF	3	
GO:0004083~bisphosphoglycerate 2-phosphatase activity	GOTERM_FAT_MF	1	
GO:0004084~branched-chain-amino-acid transaminase activity	GOTERM_FAT_MF	2	
GO:0004085~butyryl-CoA dehydrogenase activity	GOTERM_FAT_MF	2	
GO:0004087~carbamoyl-phosphate synthase (ammonia) activity	GOTERM_FAT_MF	1	
GO:0004088~carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	GOTERM_FAT_MF	3	
GO:0004089~carbonate dehydratase activity	GOTERM_FAT_MF	17	
GO:0004090~carbonyl reductase (NADPH) activity	GOTERM_FAT_MF	9	
GO:0004092~carnitine O-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004095~carnitine O-palmitoyltransferase activity	GOTERM_FAT_MF	4	
GO:0004096~catalase activity	GOTERM_FAT_MF	4	
GO:0004098~cerebroside-sulfatase activity	GOTERM_FAT_MF	1	
GO:0004102~choline O-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004103~choline kinase activity	GOTERM_FAT_MF	3	
GO:0004104~cholinesterase activity	GOTERM_FAT_MF	3	
GO:0004105~choline-phosphate cytidylyltransferase activity	GOTERM_FAT_MF	2	
GO:0004108~citrate (Si)-synthase activity	GOTERM_FAT_MF	2	
GO:0004109~coproporphyrinogen oxidase activity	GOTERM_FAT_MF	2	
GO:0004111~creatine kinase activity	GOTERM_FAT_MF	5	
GO:0004112~cyclic-nucleotide phosphodiesterase activity	GOTERM_FAT_MF	27	
GO:0004113~2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	GOTERM_FAT_MF	1	
GO:0004114~3',5'-cyclic-nucleotide phosphodiesterase activity	GOTERM_FAT_MF	25	
GO:0004115~3',5'-cyclic-AMP phosphodiesterase activity	GOTERM_FAT_MF	17	
GO:0004117~calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	GOTERM_FAT_MF	3	
GO:0004118~cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	GOTERM_FAT_MF	4	
GO:0004121~cystathionine beta-lyase activity	GOTERM_FAT_MF	1	
GO:0004122~cystathionine beta-synthase activity	GOTERM_FAT_MF	1	
GO:0004123~cystathionine gamma-lyase activity	GOTERM_FAT_MF	1	
GO:0004126~cytidine deaminase activity	GOTERM_FAT_MF	7	
GO:0004127~cytidylate kinase activity	GOTERM_FAT_MF	4	
GO:0004128~cytochrome-b5 reductase activity, acting on NAD(P)H	GOTERM_FAT_MF	6	
GO:0004129~cytochrome-c oxidase activity	GOTERM_FAT_MF	19	
GO:0004131~cytosine deaminase activity	GOTERM_FAT_MF	1	
GO:0004132~dCMP deaminase activity	GOTERM_FAT_MF	1	
GO:0004133~glycogen debranching enzyme activity	GOTERM_FAT_MF	1	
GO:0004134~4-alpha-glucanotransferase activity	GOTERM_FAT_MF	1	
GO:0004135~amylo-alpha-1,6-glucosidase activity	GOTERM_FAT_MF	1	
GO:0004136~deoxyadenosine kinase activity	GOTERM_FAT_MF	3	
GO:0004137~deoxycytidine kinase activity	GOTERM_FAT_MF	2	
GO:0004138~deoxyguanosine kinase activity	GOTERM_FAT_MF	2	
GO:0004139~deoxyribose-phosphate aldolase activity	GOTERM_FAT_MF	1	
GO:0004140~dephospho-CoA kinase activity	GOTERM_FAT_MF	3	
GO:0004142~diacylglycerol cholinephosphotransferase activity	GOTERM_FAT_MF	2	
GO:0004143~diacylglycerol kinase activity	GOTERM_FAT_MF	11	
GO:0004144~diacylglycerol O-acyltransferase activity	GOTERM_FAT_MF	4	
GO:0004145~diamine N-acetyltransferase activity	GOTERM_FAT_MF	4	
GO:0004146~dihydrofolate reductase activity	GOTERM_FAT_MF	1	
GO:0004148~dihydrolipoyl dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0004149~dihydrolipoyllysine-residue succinyltransferase activity	GOTERM_FAT_MF	1	
GO:0004151~dihydroorotase activity	GOTERM_FAT_MF	3	
GO:0004152~dihydroorotate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0004155~6,7-dihydropteridine reductase activity	GOTERM_FAT_MF	1	
GO:0004157~dihydropyrimidinase activity	GOTERM_FAT_MF	1	
GO:0004159~dihydrouracil dehydrogenase (NAD+) activity	GOTERM_FAT_MF	1	
GO:0004161~dimethylallyltranstransferase activity	GOTERM_FAT_MF	2	
GO:0004163~diphosphomevalonate decarboxylase activity	GOTERM_FAT_MF	1	
GO:0004164~diphthine synthase activity	GOTERM_FAT_MF	1	
GO:0004165~dodecenoyl-CoA delta-isomerase activity	GOTERM_FAT_MF	5	
GO:0004167~dopachrome isomerase activity	GOTERM_FAT_MF	2	
GO:0004168~dolichol kinase activity	GOTERM_FAT_MF	1	
GO:0004169~dolichyl-phosphate-mannose-protein mannosyltransferase activity	GOTERM_FAT_MF	9	
GO:0004170~dUTP diphosphatase activity	GOTERM_FAT_MF	1	
GO:0004174~electron-transferring-flavoprotein dehydrogenase activity	GOTERM_FAT_MF	3	
GO:0004175~endopeptidase activity	GOTERM_FAT_MF	506	
GO:0004176~ATP-dependent peptidase activity	GOTERM_FAT_MF	8	
GO:0004177~aminopeptidase activity	GOTERM_FAT_MF	42	
GO:0004180~carboxypeptidase activity	GOTERM_FAT_MF	42	
GO:0004181~metallocarboxypeptidase activity	GOTERM_FAT_MF	26	
GO:0004185~serine-type carboxypeptidase activity	GOTERM_FAT_MF	4	
GO:0004190~aspartic-type endopeptidase activity	GOTERM_FAT_MF	37	
GO:0004197~cysteine-type endopeptidase activity	GOTERM_FAT_MF	111	
GO:0004198~calcium-dependent cysteine-type endopeptidase activity	GOTERM_FAT_MF	16	
GO:0004222~metalloendopeptidase activity	GOTERM_FAT_MF	125	
GO:0004252~serine-type endopeptidase activity	GOTERM_FAT_MF	211	
GO:0004298~threonine-type endopeptidase activity	GOTERM_FAT_MF	14	
GO:0004300~enoyl-CoA hydratase activity	GOTERM_FAT_MF	10	
GO:0004301~epoxide hydrolase activity	GOTERM_FAT_MF	5	
GO:0004303~estradiol 17-beta-dehydrogenase activity	GOTERM_FAT_MF	15	
GO:0004304~estrone sulfotransferase activity	GOTERM_FAT_MF	1	
GO:0004305~ethanolamine kinase activity	GOTERM_FAT_MF	5	
GO:0004306~ethanolamine-phosphate cytidylyltransferase activity	GOTERM_FAT_MF	1	
GO:0004307~ethanolaminephosphotransferase activity	GOTERM_FAT_MF	2	
GO:0004308~exo-alpha-sialidase activity	GOTERM_FAT_MF	4	
GO:0004309~exopolyphosphatase activity	GOTERM_FAT_MF	5	
GO:0004310~farnesyl-diphosphate farnesyltransferase activity	GOTERM_FAT_MF	1	
GO:0004311~farnesyltranstransferase activity	GOTERM_FAT_MF	4	
GO:0004312~fatty acid synthase activity	GOTERM_FAT_MF	12	
GO:0004313~[acyl-carrier-protein] S-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004314~[acyl-carrier-protein] S-malonyltransferase activity	GOTERM_FAT_MF	2	
GO:0004315~3-oxoacyl-[acyl-carrier-protein] synthase activity	GOTERM_FAT_MF	2	
GO:0004316~3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	GOTERM_FAT_MF	2	
GO:0004317~3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity	GOTERM_FAT_MF	1	
GO:0004320~oleoyl-[acyl-carrier-protein] hydrolase activity	GOTERM_FAT_MF	2	
GO:0004321~fatty-acyl-CoA synthase activity	GOTERM_FAT_MF	6	
GO:0004322~ferroxidase activity	GOTERM_FAT_MF	13	
GO:0004325~ferrochelatase activity	GOTERM_FAT_MF	1	
GO:0004326~tetrahydrofolylpolyglutamate synthase activity	GOTERM_FAT_MF	1	
GO:0004329~formate-tetrahydrofolate ligase activity	GOTERM_FAT_MF	2	
GO:0004331~fructose-2,6-bisphosphate 2-phosphatase activity	GOTERM_FAT_MF	6	
GO:0004332~fructose-bisphosphate aldolase activity	GOTERM_FAT_MF	5	
GO:0004333~fumarate hydratase activity	GOTERM_FAT_MF	1	
GO:0004334~fumarylacetoacetase activity	GOTERM_FAT_MF	1	
GO:0004335~galactokinase activity	GOTERM_FAT_MF	2	
GO:0004336~galactosylceramidase activity	GOTERM_FAT_MF	1	
GO:0004337~geranyltranstransferase activity	GOTERM_FAT_MF	2	
GO:0004339~glucan 1,4-alpha-glucosidase activity	GOTERM_FAT_MF	1	
GO:0004340~glucokinase activity	GOTERM_FAT_MF	5	
GO:0004341~gluconolactonase activity	GOTERM_FAT_MF	1	
GO:0004342~glucosamine-6-phosphate deaminase activity	GOTERM_FAT_MF	2	
GO:0004343~glucosamine 6-phosphate N-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0004345~glucose-6-phosphate dehydrogenase activity	GOTERM_FAT_MF	3	
GO:0004346~glucose-6-phosphatase activity	GOTERM_FAT_MF	2	
GO:0004347~glucose-6-phosphate isomerase activity	GOTERM_FAT_MF	1	
GO:0004348~glucosylceramidase activity	GOTERM_FAT_MF	2	
GO:0004349~glutamate 5-kinase activity	GOTERM_FAT_MF	1	
GO:0004350~glutamate-5-semialdehyde dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0004351~glutamate decarboxylase activity	GOTERM_FAT_MF	2	
GO:0004352~glutamate dehydrogenase (NAD+) activity	GOTERM_FAT_MF	1	
GO:0004353~glutamate dehydrogenase [NAD(P)+] activity	GOTERM_FAT_MF	1	
GO:0004354~glutamate dehydrogenase (NADP+) activity	GOTERM_FAT_MF	1	
GO:0004356~glutamate-ammonia ligase activity	GOTERM_FAT_MF	1	
GO:0004357~glutamate-cysteine ligase activity	GOTERM_FAT_MF	2	
GO:0004359~glutaminase activity	GOTERM_FAT_MF	3	
GO:0004360~glutamine-fructose-6-phosphate transaminase (isomerizing) activity	GOTERM_FAT_MF	2	
GO:0004361~glutaryl-CoA dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0004362~glutathione-disulfide reductase activity	GOTERM_FAT_MF	3	
GO:0004363~glutathione synthase activity	GOTERM_FAT_MF	1	
GO:0004364~glutathione transferase activity	GOTERM_FAT_MF	33	
GO:0004365~glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	GOTERM_FAT_MF	4	
GO:0004366~glycerol-3-phosphate O-acyltransferase activity	GOTERM_FAT_MF	4	
GO:0004367~glycerol-3-phosphate dehydrogenase [NAD+] activity	GOTERM_FAT_MF	4	
GO:0004368~glycerol-3-phosphate dehydrogenase activity	GOTERM_FAT_MF	2	
GO:0004370~glycerol kinase activity	GOTERM_FAT_MF	4	
GO:0004371~glycerone kinase activity	GOTERM_FAT_MF	1	
GO:0004372~glycine hydroxymethyltransferase activity	GOTERM_FAT_MF	2	
GO:0004373~glycogen (starch) synthase activity	GOTERM_FAT_MF	3	
GO:0004375~glycine dehydrogenase (decarboxylating) activity	GOTERM_FAT_MF	1	
GO:0004376~glycolipid mannosyltransferase activity	GOTERM_FAT_MF	5	
GO:0004377~GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004378~GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004379~glycylpeptide N-tetradecanoyltransferase activity	GOTERM_FAT_MF	2	
GO:0004380~glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0004381~fucosylgalactoside 3-alpha-galactosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004382~guanosine-diphosphatase activity	GOTERM_FAT_MF	10	
GO:0004383~guanylate cyclase activity	GOTERM_FAT_MF	11	
GO:0004385~guanylate kinase activity	GOTERM_FAT_MF	4	
GO:0004386~helicase activity	GOTERM_FAT_MF	158	
GO:0004392~heme oxygenase (decyclizing) activity	GOTERM_FAT_MF	2	
GO:0004394~heparan sulfate 2-O-sulfotransferase activity	GOTERM_FAT_MF	1	
GO:0004395~hexaprenyldihydroxybenzoate methyltransferase activity	GOTERM_FAT_MF	1	
GO:0004396~hexokinase activity	GOTERM_FAT_MF	5	
GO:0004397~histidine ammonia-lyase activity	GOTERM_FAT_MF	1	
GO:0004398~histidine decarboxylase activity	GOTERM_FAT_MF	1	
GO:0004402~histone acetyltransferase activity	GOTERM_FAT_MF	36	
GO:0004407~histone deacetylase activity	GOTERM_FAT_MF	22	
GO:0004408~holocytochrome-c synthase activity	GOTERM_FAT_MF	1	
GO:0004411~homogentisate 1,2-dioxygenase activity	GOTERM_FAT_MF	1	
GO:0004415~hyalurononglucosaminidase activity	GOTERM_FAT_MF	9	
GO:0004416~hydroxyacylglutathione hydrolase activity	GOTERM_FAT_MF	3	
GO:0004418~hydroxymethylbilane synthase activity	GOTERM_FAT_MF	1	
GO:0004419~hydroxymethylglutaryl-CoA lyase activity	GOTERM_FAT_MF	2	
GO:0004420~hydroxymethylglutaryl-CoA reductase (NADPH) activity	GOTERM_FAT_MF	1	
GO:0004421~hydroxymethylglutaryl-CoA synthase activity	GOTERM_FAT_MF	2	
GO:0004422~hypoxanthine phosphoribosyltransferase activity	GOTERM_FAT_MF	1	
GO:0004423~iduronate-2-sulfatase activity	GOTERM_FAT_MF	1	
GO:0004427~inorganic diphosphatase activity	GOTERM_FAT_MF	4	
GO:0004430~1-phosphatidylinositol 4-kinase activity	GOTERM_FAT_MF	4	
GO:0004435~phosphatidylinositol phospholipase C activity	GOTERM_FAT_MF	19	
GO:0004438~phosphatidylinositol-3-phosphatase activity	GOTERM_FAT_MF	16	
GO:0004439~phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	GOTERM_FAT_MF	10	
GO:0004441~inositol-1,4-bisphosphate 1-phosphatase activity	GOTERM_FAT_MF	2	
GO:0004445~inositol-polyphosphate 5-phosphatase activity	GOTERM_FAT_MF	9	
GO:0004446~inositol-hexakisphosphate phosphatase activity	GOTERM_FAT_MF	1	
GO:0004447~iodide peroxidase activity	GOTERM_FAT_MF	2	
GO:0004448~isocitrate dehydrogenase activity	GOTERM_FAT_MF	6	
GO:0004449~isocitrate dehydrogenase (NAD+) activity	GOTERM_FAT_MF	4	
GO:0004450~isocitrate dehydrogenase (NADP+) activity	GOTERM_FAT_MF	2	
GO:0004452~isopentenyl-diphosphate delta-isomerase activity	GOTERM_FAT_MF	3	
GO:0004454~ketohexokinase activity	GOTERM_FAT_MF	1	
GO:0004457~lactate dehydrogenase activity	GOTERM_FAT_MF	5	
GO:0004458~D-lactate dehydrogenase (cytochrome) activity	GOTERM_FAT_MF	1	
GO:0004459~L-lactate dehydrogenase activity	GOTERM_FAT_MF	4	
GO:0004461~lactose synthase activity	GOTERM_FAT_MF	3	
GO:0004462~lactoylglutathione lyase activity	GOTERM_FAT_MF	1	
GO:0004463~leukotriene-A4 hydrolase activity	GOTERM_FAT_MF	1	
GO:0004464~leukotriene-C4 synthase activity	GOTERM_FAT_MF	5	
GO:0004465~lipoprotein lipase activity	GOTERM_FAT_MF	6	
GO:0004466~long-chain-acyl-CoA dehydrogenase activity	GOTERM_FAT_MF	4	
GO:0004467~long-chain fatty acid-CoA ligase activity	GOTERM_FAT_MF	15	
GO:0004468~lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	GOTERM_FAT_MF	13	
GO:0004470~malic enzyme activity	GOTERM_FAT_MF	3	
GO:0004471~malate dehydrogenase (decarboxylating) (NAD+) activity	GOTERM_FAT_MF	3	
GO:0004473~malate dehydrogenase (decarboxylating) (NADP+) activity	GOTERM_FAT_MF	3	
GO:0004474~malate synthase activity	GOTERM_FAT_MF	1	
GO:0004475~mannose-1-phosphate guanylyltransferase activity	GOTERM_FAT_MF	1	
GO:0004476~mannose-6-phosphate isomerase activity	GOTERM_FAT_MF	1	
GO:0004477~methenyltetrahydrofolate cyclohydrolase activity	GOTERM_FAT_MF	3	
GO:0004478~methionine adenosyltransferase activity	GOTERM_FAT_MF	2	
GO:0004479~methionyl-tRNA formyltransferase activity	GOTERM_FAT_MF	1	
GO:0004482~mRNA (guanine-N7-)-methyltransferase activity	GOTERM_FAT_MF	1	
GO:0004483~mRNA (nucleoside-2'-O-)-methyltransferase activity	GOTERM_FAT_MF	2	
GO:0004484~mRNA guanylyltransferase activity	GOTERM_FAT_MF	1	
GO:0004485~methylcrotonoyl-CoA carboxylase activity	GOTERM_FAT_MF	2	
GO:0004486~methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity	GOTERM_FAT_MF	3	
GO:0004487~methylenetetrahydrofolate dehydrogenase (NAD+) activity	GOTERM_FAT_MF	3	
GO:0004488~methylenetetrahydrofolate dehydrogenase (NADP+) activity	GOTERM_FAT_MF	4	
GO:0004489~methylenetetrahydrofolate reductase (NAD(P)H) activity	GOTERM_FAT_MF	1	
GO:0004490~methylglutaconyl-CoA hydratase activity	GOTERM_FAT_MF	1	
